transaction_id,timestamp,product_category,price,quantity,discount_applied
T03622,2026-02-04T00:22:13.930Z,Cold Brew,4.94,1,FALSE
T03623,2025-12-09T19:37:59.324Z,Pour Over,4.84,4,FALSE
T03624,2026-02-02T18:10:25.146Z,Merch,25.74,1,TRUE
T03625,2025-12-25T20:08:07.780Z,Espresso,3.65,1,TRUE
T03626,2026-02-25T22:06:42.880Z,Cold Brew,4.90,2,FALSE
T03627,2026-03-05T17:11:13.780Z,Pour Over,4.66,3,TRUE
T03628,2026-03-08T23:27:24.974Z,Cold Brew,5.32,1,FALSE
T03629,2026-02-23T04:47:46.885Z,Pour Over,5.36,2,FALSE
T03630,2026-01-24T17:25:04.057Z,Pastry,3.78,4,FALSE
T03631,2026-03-02T09:57:09.789Z,Espresso,3.52,1,FALSE
T03632,2026-02-26T00:18:58.895Z,Pastry,3.84,2,FALSE
T03633,2026-02-23T22:22:23.280Z,Merch,25.00,2,FALSE
T03634,2025-12-25T03:45:10.912Z,Espresso,3.76,1,TRUE
T03635,2026-03-03T06:11:20.494Z,Cold Brew,4.05,3,FALSE
T03636,2025-12-16T05:24:13.838Z,Pour Over,5.52,2,FALSE
T03637,2026-01-22T04:41:02.819Z,Pour Over,5.88,2,FALSE
T03638,2026-01-02T04:02:47.086Z,Pastry,4.81,2,FALSE
T03639,2026-01-11T18:34:48.343Z,Pour Over,5.08,2,FALSE
T03640,2026-02-11T22:08:33.238Z,Pour Over,5.32,1,TRUE
T03641,2026-01-28T07:20:31.879Z,Merch,24.73,3,FALSE
T03642,2026-01-25T09:05:56.734Z,Pastry,4.84,1,TRUE
T03643,2026-03-04T19:17:25.672Z,Merch,24.62,4,FALSE
T03644,2026-01-05T20:13:47.514Z,Pastry,3.78,3,FALSE
T03645,2026-02-04T21:43:05.291Z,Pour Over,5.18,1,FALSE
T03646,2026-02-15T12:26:21.134Z,Pastry,3.68,2,FALSE
T03647,2026-01-09T10:51:05.635Z,Cold Brew,4.31,4,FALSE
T03648,2026-01-13T01:30:57.227Z,Merch,25.14,1,FALSE
T03649,2026-01-31T14:46:20.067Z,Pastry,4.75,2,FALSE
T03650,2026-02-15T00:22:51.903Z,Pour Over,5.75,1,FALSE
T03651,2026-02-22T08:06:09.260Z,Pastry,4.29,2,FALSE
T03652,2026-02-08T08:42:05.842Z,Cold Brew,5.38,2,TRUE
T03653,2025-12-13T18:48:43.809Z,Merch,25.62,2,TRUE
T03654,2026-02-03T15:30:44.115Z,Espresso,3.99,1,FALSE
T03655,2026-01-18T04:00:00.107Z,Pastry,3.54,3,FALSE
T03656,2026-01-18T13:59:22.561Z,Pastry,3.87,3,FALSE
T03657,2025-12-13T01:54:25.592Z,Merch,24.52,3,FALSE
T03658,2026-03-04T16:53:44.618Z,Merch,25.55,2,FALSE
T03659,2026-02-07T11:08:19.692Z,Pastry,4.26,1,FALSE
T03660,2026-02-14T01:39:23.826Z,Pour Over,4.90,3,FALSE
T03661,2025-12-24T10:07:54.935Z,Espresso,3.60,2,TRUE
T03662,2026-02-12T14:26:30.172Z,Cold Brew,4.78,1,FALSE
T03663,2026-01-12T00:35:48.767Z,Pastry,3.57,2,TRUE
T03664,2026-02-01T02:34:39.447Z,Pour Over,4.87,2,FALSE
T03665,2026-01-09T20:33:58.426Z,Cold Brew,4.48,3,FALSE
T03666,2026-01-16T04:16:50.228Z,Espresso,4.11,1,FALSE
T03667,2026-02-26T08:44:11.156Z,Pastry,4.17,1,FALSE
T03668,2026-02-20T11:57:36.756Z,Pastry,4.39,2,TRUE
T03669,2026-02-17T01:00:43.820Z,Pastry,3.56,2,TRUE
T03670,2026-02-02T17:47:41.332Z,Espresso,3.07,2,FALSE
T03671,2026-02-28T11:28:59.609Z,Espresso,3.12,2,FALSE
T03672,2026-02-21T22:20:04.018Z,Merch,24.91,4,TRUE
T03673,2026-02-24T12:00:43.757Z,Pour Over,5.61,2,FALSE
T03674,2026-01-01T07:56:56.631Z,Pastry,4.36,2,FALSE
T03675,2026-02-06T10:48:28.110Z,Merch,24.80,2,FALSE
T03676,2026-01-16T04:12:22.048Z,Merch,25.74,2,FALSE
T03677,2025-12-20T15:31:44.877Z,Cold Brew,5.00,1,TRUE
T03678,2025-12-10T20:18:06.881Z,Merch,25.46,1,FALSE
T03679,2026-02-28T00:11:25.480Z,Pour Over,5.86,1,FALSE
T03680,2025-12-22T07:22:16.258Z,Merch,25.21,2,FALSE
T03681,2025-12-31T03:40:28.402Z,Merch,24.50,3,FALSE
T03682,2026-02-16T17:06:26.125Z,Espresso,3.19,2,FALSE
T03683,2026-01-07T07:30:59.209Z,Pastry,4.23,2,FALSE
T03684,2026-01-12T16:15:19.890Z,Merch,25.29,2,FALSE
T03685,2026-01-11T15:12:45.115Z,Cold Brew,4.82,2,FALSE
T03686,2026-01-06T14:25:37.107Z,Espresso,4.17,1,TRUE
T03687,2026-02-14T22:47:38.171Z,Pastry,4.15,2,FALSE
T03688,2026-01-27T20:35:12.803Z,Pastry,4.93,1,FALSE
T03689,2026-02-16T01:53:59.230Z,Merch,24.96,2,FALSE
T03690,2025-12-18T18:08:48.660Z,Merch,24.88,3,FALSE
T03691,2026-02-17T19:46:12.345Z,Pour Over,5.94,1,FALSE
T03692,2026-03-03T19:25:10.242Z,Pastry,3.75,3,FALSE
T03693,2025-12-18T18:21:03.500Z,Merch,24.93,3,FALSE
T03694,2026-02-28T00:45:45.328Z,Pastry,4.21,1,FALSE
T03695,2025-12-29T03:21:55.122Z,Merch,24.58,3,FALSE
T03696,2026-01-06T01:21:57.586Z,Cold Brew,5.24,1,FALSE
T03697,2026-02-21T09:06:56.507Z,Pastry,4.06,2,FALSE
T03698,2025-12-23T16:17:24.367Z,Espresso,4.23,1,FALSE
T03699,2026-01-07T04:48:43.886Z,Cold Brew,4.13,4,TRUE
T03700,2026-02-04T09:03:40.322Z,Merch,24.65,4,FALSE
T03701,2026-02-21T18:32:27.020Z,Merch,25.53,2,FALSE
T03702,2025-12-31T19:13:40.938Z,Merch,25.58,2,FALSE
T03703,2026-03-07T02:37:17.114Z,Pour Over,4.85,4,FALSE
T03704,2025-12-24T07:24:06.786Z,Merch,24.67,4,TRUE
T03705,2025-12-10T02:07:35.097Z,Merch,24.72,3,FALSE
T03706,2026-01-05T14:27:43.953Z,Pastry,4.47,2,FALSE
T03707,2026-02-19T17:58:18.707Z,Cold Brew,4.64,2,FALSE
T03708,2025-12-28T16:59:09.786Z,Espresso,4.11,2,FALSE
T03709,2026-01-23T03:57:04.513Z,Pastry,4.44,2,FALSE
T03710,2026-01-02T21:30:31.177Z,Espresso,3.65,1,TRUE
T03711,2026-01-16T16:51:46.481Z,Cold Brew,4.44,3,FALSE
T03712,2026-01-28T03:19:18.342Z,Pastry,3.57,2,FALSE
T03713,2026-02-02T13:09:23.367Z,Merch,25.71,1,TRUE
T03714,2026-02-25T00:16:13.434Z,Merch,25.42,2,FALSE
T03715,2026-01-06T08:19:37.801Z,Merch,25.98,2,FALSE
T03716,2026-02-04T09:28:28.044Z,Pour Over,4.78,3,FALSE
T03717,2026-02-22T06:01:18.091Z,Pastry,4.96,1,FALSE
T03718,2026-02-24T19:08:28.794Z,Cold Brew,4.36,2,FALSE
T03719,2025-12-28T16:37:42.484Z,Pastry,4.46,2,FALSE
T03720,2025-12-20T08:31:06.109Z,Espresso,4.01,1,FALSE
T03721,2026-02-17T20:02:06.976Z,Pastry,4.21,2,FALSE
T03722,2026-02-07T13:58:39.373Z,Pour Over,5.57,1,FALSE
T03723,2026-02-28T18:47:04.922Z,Merch,25.68,2,FALSE
T03724,2025-12-27T15:12:59.526Z,Pour Over,4.69,2,TRUE
T03725,2025-12-10T20:41:14.365Z,Cold Brew,4.69,2,FALSE
T03726,2025-12-09T21:05:48.126Z,Pastry,4.03,1,TRUE
T03727,2026-01-06T11:30:28.205Z,Cold Brew,4.54,1,FALSE
T03728,2026-01-26T09:38:01.324Z,Cold Brew,4.39,3,TRUE
T03729,2025-12-20T11:53:48.358Z,Espresso,4.02,2,FALSE
T03730,2025-12-17T18:32:28.595Z,Pastry,4.99,1,TRUE
T03731,2026-03-03T14:04:58.526Z,Espresso,3.57,2,FALSE
T03732,2026-03-02T01:44:56.051Z,Merch,24.93,2,FALSE
T03733,2026-01-01T00:45:25.822Z,Cold Brew,4.70,2,FALSE
T03734,2026-02-25T03:46:20.120Z,Espresso,4.01,1,FALSE
T03735,2026-02-27T10:42:42.342Z,Pour Over,4.94,2,FALSE
T03736,2026-02-26T10:28:45.291Z,Merch,24.98,3,TRUE
T03737,2026-03-02T01:28:58.881Z,Pastry,3.86,2,FALSE
T03738,2026-03-05T10:40:09.542Z,Pastry,4.74,2,FALSE
T03739,2026-01-21T20:26:29.539Z,Pastry,4.90,1,FALSE
T03740,2026-02-27T14:33:07.208Z,Espresso,4.38,2,FALSE
T03741,2025-12-14T07:05:59.986Z,Espresso,3.31,3,FALSE
T03742,2026-02-26T19:14:34.005Z,Merch,25.75,2,FALSE
T03743,2025-12-29T15:14:06.156Z,Merch,25.77,2,FALSE
T03744,2026-01-23T13:50:09.422Z,Pastry,3.64,4,FALSE
T03745,2026-02-09T19:14:06.564Z,Pour Over,5.23,1,FALSE
T03746,2025-12-21T07:11:02.021Z,Pastry,4.16,2,FALSE
T03747,2026-02-10T18:02:05.009Z,Pastry,4.00,1,TRUE
T03748,2026-01-07T01:53:38.038Z,Cold Brew,4.77,1,FALSE
T03749,2026-01-07T00:00:03.291Z,Pour Over,5.62,2,FALSE
T03750,2026-01-24T16:08:16.613Z,Espresso,4.36,2,FALSE
T03751,2026-01-26T16:10:36.290Z,Cold Brew,4.44,2,FALSE
T03752,2026-01-29T21:26:47.885Z,Pastry,4.34,2,TRUE
T03753,2026-02-13T00:38:44.936Z,Cold Brew,4.81,1,FALSE
T03754,2026-01-22T19:57:01.898Z,Cold Brew,4.42,3,FALSE
T03755,2026-02-03T14:04:52.436Z,Pour Over,5.04,2,FALSE
T03756,2026-01-27T20:47:47.569Z,Pastry,4.06,2,FALSE
T03757,2026-02-19T09:39:48.606Z,Pour Over,4.76,4,FALSE
T03758,2026-01-31T07:11:44.284Z,Cold Brew,4.92,2,FALSE
T03759,2026-01-07T09:58:25.917Z,Espresso,4.34,2,FALSE
T03760,2026-01-04T20:00:32.362Z,Espresso,3.28,3,FALSE
T03761,2026-01-21T18:08:10.866Z,Espresso,3.60,1,FALSE
T03762,2025-12-23T19:21:27.218Z,Pour Over,5.67,1,FALSE
T03763,2026-02-12T05:54:27.788Z,Pour Over,5.37,1,TRUE
T03764,2025-12-25T01:20:52.848Z,Pastry,4.95,2,FALSE
T03765,2026-02-19T17:05:59.369Z,Cold Brew,4.37,2,TRUE
T03766,2026-01-03T13:41:48.049Z,Espresso,3.41,3,TRUE
T03767,2026-03-01T18:19:08.878Z,Pastry,3.60,2,FALSE
T03768,2025-12-29T05:29:36.807Z,Pastry,3.91,3,FALSE
T03769,2026-01-16T10:38:47.320Z,Espresso,3.10,2,FALSE
T03770,2026-02-26T12:49:37.662Z,Pour Over,5.37,1,FALSE
T03771,2025-12-09T08:56:18.149Z,Cold Brew,4.19,2,FALSE
T03772,2025-12-24T15:49:57.763Z,Cold Brew,4.95,2,FALSE
T03773,2026-01-21T06:25:48.354Z,Cold Brew,5.24,2,FALSE
T03774,2026-01-14T17:53:39.687Z,Espresso,3.22,2,FALSE
T03775,2026-03-01T09:46:45.896Z,Merch,24.76,3,FALSE
T03776,2026-02-19T22:09:22.117Z,Merch,24.63,3,TRUE
T03777,2026-02-06T09:29:08.927Z,Merch,25.33,2,TRUE
T03778,2026-03-03T23:05:13.139Z,Pour Over,5.30,2,FALSE
T03779,2026-02-16T07:21:21.138Z,Cold Brew,4.60,2,FALSE
T03780,2026-02-06T12:29:31.104Z,Cold Brew,4.74,2,FALSE
T03781,2026-02-27T02:04:00.353Z,Pour Over,4.61,4,FALSE
T03782,2026-02-02T01:47:08.010Z,Pastry,3.71,3,FALSE
T03783,2026-02-09T07:48:32.734Z,Cold Brew,4.20,2,FALSE
T03784,2025-12-26T19:22:15.315Z,Cold Brew,4.97,2,FALSE
T03785,2026-01-02T11:46:38.488Z,Pastry,4.20,2,FALSE
T03786,2026-01-22T18:40:29.539Z,Pastry,4.06,1,FALSE
T03787,2026-01-23T14:20:55.737Z,Cold Brew,5.13,1,FALSE
T03788,2026-01-22T20:11:16.420Z,Cold Brew,5.07,1,FALSE
T03789,2026-01-26T06:59:31.958Z,Pour Over,5.96,2,FALSE
T03790,2026-01-20T07:11:00.143Z,Pastry,4.34,1,FALSE
T03791,2025-12-23T17:46:34.212Z,Merch,25.94,2,TRUE
T03792,2025-12-12T00:02:50.628Z,Merch,24.87,2,FALSE
T03793,2025-12-31T04:20:24.388Z,Merch,25.24,2,FALSE
T03794,2026-01-08T10:18:49.476Z,Pastry,3.67,4,FALSE
T03795,2026-02-20T22:42:22.507Z,Cold Brew,4.18,3,FALSE
T03796,2026-01-23T05:01:51.239Z,Merch,25.77,2,FALSE
T03797,2026-02-16T04:26:36.458Z,Pour Over,5.68,2,TRUE
T03798,2026-01-11T21:51:06.479Z,Cold Brew,4.51,1,FALSE
T03799,2025-12-25T15:48:05.160Z,Cold Brew,4.13,2,FALSE
T03800,2026-02-15T23:48:52.244Z,Pour Over,4.80,3,FALSE
T03801,2026-01-01T05:25:28.614Z,Cold Brew,4.71,1,FALSE
T03802,2026-01-17T08:09:13.703Z,Pastry,4.95,1,FALSE
T03803,2026-01-02T18:46:40.640Z,Merch,24.85,2,TRUE
T03804,2025-12-23T14:20:54.511Z,Espresso,3.51,2,FALSE
T03805,2025-12-12T08:22:06.995Z,Pour Over,4.76,2,FALSE
T03806,2025-12-09T05:32:26.841Z,Espresso,3.28,2,TRUE
T03807,2026-01-26T19:12:58.900Z,Cold Brew,4.84,2,FALSE
T03808,2026-01-19T09:00:22.817Z,Pastry,4.96,2,TRUE
T03809,2026-02-16T22:48:43.849Z,Espresso,3.37,2,FALSE
T03810,2026-02-21T12:01:34.397Z,Pastry,4.64,2,FALSE
T03811,2026-02-21T03:30:31.070Z,Merch,24.95,4,FALSE
T03812,2026-02-20T20:27:08.427Z,Cold Brew,4.46,4,FALSE
T03813,2026-02-17T02:32:09.630Z,Pour Over,5.41,1,FALSE
T03814,2026-02-03T20:31:54.052Z,Pour Over,4.64,2,FALSE
T03815,2025-12-18T12:39:33.035Z,Cold Brew,5.34,1,FALSE
T03816,2026-01-08T02:12:03.434Z,Espresso,3.84,1,FALSE
T03817,2026-01-04T07:19:37.658Z,Cold Brew,5.28,1,FALSE
T03818,2025-12-26T13:41:30.229Z,Cold Brew,4.70,1,TRUE
T03819,2026-01-23T09:09:58.017Z,Pastry,4.38,1,FALSE
T03820,2026-01-11T09:43:00.799Z,Pour Over,4.63,2,FALSE
T03821,2025-12-16T08:05:00.625Z,Espresso,4.29,1,FALSE
T03822,2026-01-12T08:11:34.384Z,Pour Over,4.87,2,FALSE
T03823,2026-02-20T07:28:40.792Z,Pastry,3.95,3,FALSE
T03824,2026-01-04T02:58:25.763Z,Cold Brew,4.44,2,FALSE
T03825,2026-03-04T19:23:01.915Z,Pour Over,5.43,2,FALSE
T03826,2026-02-21T18:00:26.657Z,Espresso,3.24,4,TRUE
T03827,2026-02-24T18:53:18.246Z,Pastry,3.93,3,TRUE
T03828,2026-03-02T01:20:21.966Z,Pour Over,5.57,2,FALSE
T03829,2026-01-21T20:54:33.414Z,Pour Over,5.95,1,FALSE
T03830,2026-01-24T23:08:50.564Z,Cold Brew,4.21,2,FALSE
T03831,2026-02-19T00:33:21.831Z,Pastry,4.57,1,FALSE
T03832,2026-01-27T00:22:05.224Z,Pastry,4.40,1,FALSE
T03833,2026-02-11T01:30:57.536Z,Pour Over,4.58,3,FALSE
T03834,2025-12-22T00:19:53.916Z,Pour Over,5.59,1,FALSE
T03835,2026-02-25T07:15:37.203Z,Pastry,3.88,4,FALSE
T03836,2025-12-13T01:11:23.954Z,Pastry,4.60,1,FALSE
T03837,2026-01-02T23:54:31.854Z,Cold Brew,4.81,2,FALSE
T03838,2026-01-11T08:06:40.663Z,Espresso,3.66,1,TRUE
T03839,2026-02-22T19:52:26.031Z,Espresso,3.51,1,FALSE
T03840,2026-01-21T19:11:21.119Z,Cold Brew,4.26,2,FALSE
T03841,2025-12-24T17:51:24.699Z,Pastry,3.77,2,FALSE
T03842,2026-01-01T14:21:43.662Z,Cold Brew,4.60,2,FALSE
T03843,2025-12-30T11:23:15.903Z,Espresso,3.50,2,TRUE
T03844,2026-02-03T08:06:21.223Z,Pastry,4.72,1,FALSE
T03845,2025-12-27T15:41:18.483Z,Pastry,3.78,3,FALSE
T03846,2026-02-24T13:45:47.183Z,Pastry,4.85,2,FALSE
T03847,2026-01-21T12:56:47.928Z,Pastry,4.64,2,TRUE
T03848,2026-01-29T03:34:15.782Z,Espresso,3.11,3,TRUE
T03849,2025-12-28T19:41:14.736Z,Merch,25.11,2,FALSE
T03850,2026-01-27T05:44:16.492Z,Pastry,3.95,4,FALSE
T03851,2025-12-24T02:42:04.412Z,Espresso,3.31,2,FALSE
T03852,2026-01-12T07:06:46.166Z,Espresso,3.91,2,FALSE
T03853,2026-03-07T16:04:24.714Z,Pour Over,5.47,1,FALSE
T03854,2026-03-03T08:30:04.422Z,Cold Brew,4.99,2,FALSE
T03855,2025-12-24T18:16:58.897Z,Espresso,4.19,1,FALSE
T03856,2026-02-26T00:25:12.574Z,Pastry,3.81,3,FALSE
T03857,2026-02-17T19:20:02.523Z,Merch,25.42,2,FALSE
T03858,2025-12-21T05:50:56.775Z,Pastry,4.99,2,FALSE
T03859,2025-12-25T09:50:49.315Z,Espresso,4.15,2,FALSE
T03860,2026-02-09T21:26:43.418Z,Espresso,3.68,2,TRUE
T03861,2026-01-28T05:01:09.801Z,Pastry,4.08,2,FALSE
T03862,2026-02-22T15:28:12.662Z,Merch,25.10,1,FALSE
T03863,2026-02-01T14:03:49.634Z,Merch,25.66,2,FALSE
T03864,2026-02-09T04:08:05.877Z,Merch,24.82,4,FALSE
T03865,2026-01-11T03:01:59.163Z,Merch,25.98,1,FALSE
T03866,2026-03-04T01:28:57.154Z,Pastry,4.64,1,FALSE
T03867,2026-01-15T04:49:32.795Z,Merch,25.19,2,FALSE
T03868,2025-12-26T05:26:32.396Z,Pastry,3.75,3,FALSE
T03869,2026-02-28T09:53:55.322Z,Pour Over,4.69,3,FALSE
T03870,2026-01-23T17:10:33.039Z,Pour Over,5.33,1,FALSE
T03871,2026-02-16T01:06:26.838Z,Pastry,3.70,3,FALSE
T03872,2025-12-31T02:27:24.032Z,Cold Brew,4.62,2,TRUE
T03873,2026-01-11T07:34:15.714Z,Espresso,3.32,3,FALSE
T03874,2025-12-31T16:09:39.450Z,Cold Brew,4.69,2,FALSE
T03875,2026-01-25T16:49:58.097Z,Pour Over,4.83,2,FALSE
T03876,2026-01-25T06:16:22.246Z,Merch,24.55,3,FALSE
T03877,2026-02-26T18:47:09.887Z,Cold Brew,4.30,3,FALSE
T03878,2026-01-18T00:12:21.939Z,Merch,25.82,1,FALSE
T03879,2026-02-26T04:08:23.588Z,Cold Brew,4.91,1,FALSE
T03880,2026-03-04T14:57:56.987Z,Pour Over,5.74,1,FALSE
T03881,2026-01-29T10:06:34.287Z,Pour Over,4.60,2,FALSE
T03882,2026-03-04T04:00:02.622Z,Pour Over,5.06,1,FALSE
T03883,2026-02-08T03:20:12.089Z,Merch,25.48,2,TRUE
T03884,2025-12-09T15:22:40.936Z,Pour Over,4.74,3,FALSE
T03885,2026-01-03T02:27:15.733Z,Merch,24.92,2,FALSE
T03886,2025-12-28T18:41:29.397Z,Pour Over,5.33,2,TRUE
T03887,2025-12-17T21:28:33.084Z,Cold Brew,5.34,1,TRUE
T03888,2025-12-09T11:23:31.067Z,Cold Brew,5.29,2,FALSE
T03889,2026-02-09T14:58:04.086Z,Pour Over,5.04,1,FALSE
T03890,2026-02-08T03:40:16.934Z,Merch,25.86,2,FALSE
T03891,2026-01-04T06:52:17.607Z,Espresso,4.01,1,FALSE
T03892,2026-02-21T19:12:12.207Z,Pastry,3.59,2,FALSE
T03893,2025-12-31T09:10:47.605Z,Merch,25.33,2,FALSE
T03894,2026-01-24T23:16:47.233Z,Merch,24.69,4,FALSE
T03895,2026-01-31T21:30:51.949Z,Merch,24.97,2,FALSE
T03896,2026-01-26T21:25:00.377Z,Espresso,4.01,1,FALSE
T03897,2025-12-26T13:34:44.244Z,Merch,25.14,2,FALSE
T03898,2026-02-04T20:08:09.184Z,Espresso,3.32,3,FALSE
T03899,2026-01-27T00:43:15.211Z,Cold Brew,5.20,2,TRUE
T03900,2026-02-01T16:03:30.307Z,Pastry,4.32,1,FALSE
T03901,2025-12-31T01:32:25.707Z,Cold Brew,4.31,4,TRUE
T03902,2025-12-26T23:39:32.517Z,Cold Brew,5.30,1,FALSE
T03903,2026-01-28T18:50:47.990Z,Cold Brew,5.16,2,TRUE
T03904,2025-12-11T09:20:20.814Z,Pour Over,5.34,2,FALSE
T03905,2026-01-27T01:38:09.805Z,Cold Brew,4.31,4,FALSE
T03906,2026-02-05T09:03:56.582Z,Pour Over,5.17,2,FALSE
T03907,2026-01-29T00:47:17.882Z,Espresso,3.87,1,FALSE
T03908,2026-02-11T08:02:01.936Z,Espresso,4.41,1,TRUE
T03909,2026-03-04T17:42:09.736Z,Pour Over,5.90,1,FALSE
T03910,2026-01-16T09:58:36.370Z,Pastry,3.56,2,FALSE
T03911,2026-01-11T04:13:01.246Z,Cold Brew,5.06,1,TRUE
T03912,2026-02-06T12:44:46.463Z,Cold Brew,5.16,1,FALSE
T03913,2026-02-17T13:59:37.468Z,Espresso,4.14,2,FALSE
T03914,2025-12-12T11:08:19.569Z,Espresso,4.31,2,TRUE
T03915,2026-01-12T18:30:13.315Z,Espresso,4.42,1,FALSE
T03916,2026-02-08T18:22:27.248Z,Espresso,3.51,1,FALSE
T03917,2026-01-15T01:14:38.514Z,Cold Brew,4.03,4,TRUE
T03918,2026-03-07T12:01:52.279Z,Espresso,4.34,1,FALSE
T03919,2026-02-06T12:38:07.391Z,Espresso,3.35,4,FALSE
T03920,2026-02-22T03:55:26.688Z,Cold Brew,4.70,2,FALSE
T03921,2025-12-30T04:11:49.076Z,Merch,25.47,2,FALSE
T03922,2025-12-31T01:24:59.932Z,Pastry,4.22,2,TRUE
T03923,2026-01-22T13:25:39.066Z,Pastry,3.74,2,TRUE
T03924,2025-12-21T13:23:59.995Z,Espresso,4.27,1,FALSE
T03925,2026-01-02T16:58:09.787Z,Cold Brew,4.52,1,FALSE
T03926,2026-02-01T13:59:03.320Z,Pour Over,4.51,4,FALSE
T03927,2026-01-12T04:56:39.718Z,Espresso,3.13,4,FALSE
T03928,2026-02-20T19:03:47.453Z,Merch,25.74,1,FALSE
T03929,2026-02-26T03:14:50.860Z,Espresso,4.16,2,TRUE
T03930,2025-12-23T02:27:56.308Z,Merch,25.76,1,FALSE
T03931,2026-02-18T17:59:12.105Z,Espresso,3.16,3,FALSE
T03932,2026-01-04T15:42:23.136Z,Pour Over,5.59,2,FALSE
T03933,2026-01-07T03:18:17.306Z,Pastry,4.96,1,TRUE
T03934,2026-01-13T23:13:55.414Z,Cold Brew,5.10,1,TRUE
T03935,2025-12-16T16:56:23.896Z,Pastry,3.51,3,FALSE
T03936,2026-02-17T06:00:39.195Z,Merch,25.70,1,FALSE
T03937,2025-12-23T18:16:11.885Z,Cold Brew,4.20,3,TRUE
T03938,2025-12-14T22:13:20.878Z,Pour Over,5.58,1,FALSE
T03939,2026-01-24T09:55:04.246Z,Espresso,4.15,1,FALSE
T03940,2025-12-19T19:18:19.358Z,Pastry,4.91,1,FALSE
T03941,2026-03-03T16:56:26.978Z,Pastry,4.73,1,FALSE
T03942,2026-01-20T09:53:29.711Z,Merch,24.61,3,TRUE
T03943,2025-12-26T21:22:24.056Z,Cold Brew,5.30,2,FALSE
T03944,2026-02-16T21:09:55.123Z,Pastry,4.43,1,FALSE
T03945,2026-03-05T12:48:34.302Z,Cold Brew,4.50,1,FALSE
T03946,2026-01-02T15:18:33.013Z,Pour Over,5.78,2,FALSE
T03947,2026-01-01T05:29:15.243Z,Pour Over,5.47,1,FALSE
T03948,2026-01-17T22:25:09.979Z,Merch,24.62,2,FALSE
T03949,2026-02-05T05:54:34.875Z,Espresso,3.90,1,FALSE
T03950,2026-02-23T01:07:01.368Z,Pastry,3.61,3,FALSE
T03951,2026-01-21T00:27:32.994Z,Espresso,3.70,1,FALSE
T03952,2025-12-30T06:30:17.103Z,Cold Brew,4.43,3,FALSE
T03953,2026-01-23T08:12:18.611Z,Cold Brew,4.01,4,FALSE
T03954,2026-02-24T10:05:54.504Z,Espresso,3.45,3,FALSE
T03955,2026-03-06T21:41:51.868Z,Cold Brew,4.42,3,FALSE
T03956,2026-01-26T20:32:27.917Z,Espresso,3.53,1,FALSE
T03957,2026-01-05T16:28:05.489Z,Merch,25.71,2,TRUE
T03958,2025-12-18T18:18:37.517Z,Pour Over,4.85,2,FALSE
T03959,2025-12-29T15:57:58.134Z,Cold Brew,5.31,2,FALSE
T03960,2026-01-26T16:26:12.565Z,Pastry,4.68,1,FALSE
T03961,2025-12-25T07:04:38.189Z,Cold Brew,4.12,4,TRUE
T03962,2025-12-12T23:33:13.539Z,Cold Brew,4.80,1,TRUE
T03963,2026-01-11T04:44:13.969Z,Cold Brew,4.86,2,FALSE
T03964,2026-01-09T01:36:42.753Z,Cold Brew,4.73,2,TRUE
T03965,2025-12-26T09:06:26.138Z,Cold Brew,5.20,1,FALSE
T03966,2026-03-05T00:41:37.455Z,Pour Over,5.16,2,FALSE
T03967,2025-12-28T05:51:26.951Z,Pastry,3.80,4,TRUE
T03968,2026-01-12T17:25:31.242Z,Pastry,3.54,4,FALSE
T03969,2026-03-06T18:01:55.587Z,Espresso,4.16,2,FALSE
T03970,2026-01-16T10:58:16.176Z,Pour Over,4.81,4,FALSE
T03971,2026-01-30T15:11:45.684Z,Pastry,3.51,3,TRUE
T03972,2026-01-02T02:57:27.331Z,Merch,25.55,1,FALSE
T03973,2026-01-17T06:03:00.149Z,Cold Brew,4.85,2,FALSE
T03974,2026-01-06T13:19:30.976Z,Pastry,3.57,2,FALSE
T03975,2026-01-30T06:06:28.718Z,Cold Brew,5.00,1,FALSE
T03976,2025-12-11T22:47:23.155Z,Cold Brew,4.35,3,FALSE
T03977,2025-12-17T02:50:09.157Z,Espresso,4.12,1,FALSE
T03978,2026-02-19T21:20:31.292Z,Pastry,3.87,4,FALSE
T03979,2026-01-03T22:19:38.535Z,Pour Over,4.77,3,FALSE
T03980,2025-12-28T16:21:04.913Z,Merch,24.61,3,TRUE
T03981,2025-12-15T16:24:31.348Z,Cold Brew,5.43,2,FALSE
T03982,2026-02-12T19:57:50.900Z,Pour Over,5.57,2,FALSE
T03983,2026-01-05T18:27:14.511Z,Pour Over,5.19,2,TRUE
T03984,2026-02-25T02:42:18.905Z,Cold Brew,4.59,1,FALSE
T03985,2025-12-27T03:44:04.263Z,Pastry,4.44,1,FALSE
T03986,2026-02-05T13:25:34.724Z,Pastry,3.59,4,TRUE
T03987,2026-01-26T17:18:36.320Z,Merch,24.78,4,TRUE
T03988,2026-02-20T17:20:29.312Z,Pastry,3.87,2,FALSE
T03989,2025-12-14T10:24:19.547Z,Pastry,3.81,2,FALSE
T03990,2026-01-28T14:43:37.671Z,Cold Brew,4.75,2,TRUE
T03991,2026-02-15T12:22:48.819Z,Pastry,4.52,1,FALSE
T03992,2025-12-09T03:35:53.103Z,Pastry,3.71,2,FALSE
T03993,2025-12-10T03:16:08.249Z,Merch,25.28,2,FALSE
T03994,2026-01-16T18:32:00.488Z,Pour Over,5.86,2,FALSE
